/
280,133.86,7.93
281,133.86,3.82
/
201,33.57,2.46
202,33.52,2.14
228,28.97,2.13
229,28.94,2.45
/
282,133.17,3.79
283,133.17,3.45
373,133.17,3.65
374,133.17,3.75
/
163,50.27,3.43
164,50.27,3.27
188,38.22,3.43
324,50.27,3.43
/
30,123.85,7.2
33,121.95,7.2
358,121.93,3.66
/
48,94.81,5.24
49,94.75,5.42
50,94.58,5.23
/
58,76.65,3.66
59,76.61,3.31
60,76.55,4.34
/
87,73.19,3.67
88,73.09,4.11
89,73.02,3.94
/
98,71.32,3.68
99,71.29,4.46
100,71.29,3.95
/
116,65.42,3.68
117,65.35,3.78
118,65.35,3.64
/
121,64.65,4.11
122,64.65,3.96
123,64.65,3.66
/
161,53.36,1.48
245,18.92,1.48
339,53.38,1.49
/
186,38.55,3.24
187,38.52,2.69
329,38.38,3.27
/
215,30.8,3.45
216,30.68,1.27
334,30.75,1.27
/
257,176.86,3.66
258,176.78,3.78
259,176.78,1.98
/
265,171.83,4.11
387,171.83,3.05
388,171.83,4.06
/
268,159.98,3.33
385,159.88,3.04
386,159.89,3.94
/
32,122.46,7.04
359,122.56,3.71
/
36,118.1,7.17
37,118.04,6.87
/
79,74.18,3.66
80,74.15,3.96
/
114,65.85,3.69
115,65.72,3.65
/
119,65.13,3.82
120,65.09,3.89
/
128,63.96,3.95
322,63.79,3.74
/
137,62.19,3.27
350,62.24,3.27
/
157,54.94,3.26
158,54.74,3.31
/
168,46.54,3.97
169,46.54,3.73
/
191,36.16,3.71
192,35.96,3.94
/
193,35.26,3.74
194,35.07,3.78
/
264,173.25,7.84
389,173.25,3.97
/
1,144.35,7.67
266,168.11,7.68
/
274,146.43,3.94
275,146.26,3.13
/
0,145.1,8.33
276,145.22,3.65
/
2,143.65,7.95
/
29,124.74,7.32
/
34,120.02,7.51
/
35,119.8,7.11
/
38,115.89,7.81
/
39,114.72,7.7
/
51,94.24,3.75
/
56,77.48,3.66
/
129,63.72,3.78
/
136,62.65,3.88
/
