HSQC
158.02	4.83
157.77	3.57
157.68	3.55
157.64	3.53
155.26	8.27
154.52	1.92
154.5	1.91
146.25	7.53
146.22	7.52
144.16	8.2
143.37	8.34
140.63	8
137.65	8.33
133.46	7.19
133.46	6.89
133.28	7.12
132.04	7.32
131.97	7.26
131.81	7.42
131.7	7.38
131.42	7.37
130.36	7.37
130.25	7.42
129.6	7.3
127.86	7.32
124.81	7.28
122.14	7.2
121.17	7.74
121.16	7.72
120.15	7.26
118.59	7.2
118.59	6.89
118.18	6.85
114.7	7.53
114.7	7.54
105.86	5.05
105.82	4.98
105.51	5.08
104.87	5.16
103.77	5.8
102.66	4.88
102.54	4.73
98.7	4.64
94.89	5.23
91.04	6.07
88.61	4.29
79.78	4.35
79.1	4.37
78.93	4.27
78.62	3.47
78.6	3.98
78.59	3.48
77.31	3.79
77.29	3.76
77.17	3.27
77.03	3.25
76.97	3.24
76.93	3.22
76.67	3.77
76.66	3.78
76.66	3.79
76	3.79
75.99	3.78
75.98	3.8
75.89	3.57
75.63	3.54
75.55	3.71
74.98	4.06
74.9	3.55
74.89	3.57
74.89	3.77
74.89	3.79
74.89	3.78
74.89	3.8
74.89	3.64
74.89	3.66
74.87	3.81
74.83	3.89
74.15	3.56
74.15	3.64
74.12	3.54
74.08	3.52
73.86	3.57
73.82	3.8
73.79	3.79
73.54	4.04
73.53	3.98
73.52	4.01
73.45	4.43
73.36	3.57
73.36	3.91
73.28	4.2
73.26	3.51
73.25	3.47
73.25	4.18
73.24	3.49
73.18	3.55
73.09	3.79
72.5	3.77
72.5	3.79
72.49	3.78
72.41	3.4
72.4	3.41
72.28	3.99
72.25	3.7
71.65	3.6
71.26	4.11
70.32	4.37
70.29	3.67
70.19	3.57
70.18	3.58
70.17	3.55
70.11	3.51
70.11	3.56
70.1	3.63
70.1	3.54
69.91	3.65
69.36	4.21
69	4.04
68.98	4.03
68.86	3.89
68.74	3.82
68.73	4.17
68.73	3.97
68.72	4
68.71	4.25
68.71	4.27
68.7	1.33
68.69	4.26
68.69	3.99
68.63	4.39
68.57	4.23
67.72	3.57
67.69	3.64
67.67	3.55
67.66	3.66
67.64	3.66
67.61	4.41
67.6	3.56
67.58	3.62
67.58	3.6
67.15	3.64
67.12	3.54
67.06	3.53
67.05	3.51
66.48	3.55
66.46	3.57
66.45	4.17
66.44	3.78
