/
327,27.69,1.91
/
111,43.42,0.94
139,25.65,0.94
335,25.78,1.29
/
142,23.64,0.89
339,23.81,1.8
340,23.81,1.35
/
145,22.4,0.94
344,22.45,2.01
345,22.41,0.95
/
56,73.15,3.51
173,95.67,4.73
188,72.97,4.74
/
201,67.67,5.16
202,67.57,5.02
203,67.55,3.5
/
247,53.48,3.81
248,53.42,3.74
249,53.28,3.92
/
300,32.53,2.22
301,32.38,2.34
302,32.36,2.24
/
1,177.71,2.27
5,173.09,2.28
/
2,176.64,2.01
4,175.6,2.01
/
47,114.92,1.9
48,114.92,2.15
/
99,55.85,3.12
100,55.74,2.05
/
110,45.73,0.81
116,37.19,0.81
/
132,29.03,0.87
361,14.15,0.86
/
140,25.01,2.27
337,25.08,1.59
/
180,76.84,7.24
181,76.75,5.74
/
184,74.14,5.06
185,74.08,4.59
/
254,47.63,3.31
255,47.58,3.24
/
277,36.95,2.06
278,36.94,1.97
/
290,35.32,1.61
291,35.3,1.59
/
295,33.98,2.62
296,33.88,2.34
/
147,20.35,1.9
352,20.42,2.16
/
34,134.98,3.81
/
137,27.55,2.15
/
158,139.08,6.92
/
162,129.98,7.02
/
169,125.82,7.73
/
170,119.18,3.78
/
171,108.21,4.58
/
172,101.64,3.51
/
174,90.74,4.72
/
177,77.71,7.25
/
182,75.88,5.84
/
190,72.45,4.58
/
192,70.57,3.62
/
194,69.18,3.68
/
209,66.1,5.11
/
210,65.64,5.06
/
221,63.19,3.82
/
224,62.32,4.13
/
226,61.67,5.0
/
231,58.65,2.99
/
241,55.54,2.65
/
252,48.22,3.27
/
253,47.98,3.2
/
260,41.24,2.46
/
272,38.44,2.85
/
279,36.64,1.65
/
284,35.98,2.61
/
292,34.98,2.71
/
321,28.8,1.23
/
332,26.84,1.69
/
334,25.86,1.97
/
336,25.42,1.26
/
351,20.75,2.02
/
353,20.01,2.02
/
354,19.75,0.82
/
356,16.44,1.13
/
357,15.81,1.81
/
358,15.4,1.79
/
359,15.12,1.75
/
362,13.75,1.8
/
363,13.3,0.86
/
364,12.98,1.81
/
369,11.51,0.89
/
370,11.26,1.81
/
371,10.99,0.9
/
372,9.61,1.84
/
373,1.05,0.05
