57.1,3.8708124,q
117.0,6.8233666,q
127.4,7.301,q
112.4,7.42525,q
192.2,9.805,q
57.1,3.8708124,b
149.7,3.8708124,b
149.7,6.8233666,b
149.7,6.737143,b
149.7,7.42525,b
154.6,7.42525,b
154.6,7.301,b
154.6,6.8233666,b
154.6,6.737143,b
117.0,6.8233666,b
117.0,6.737143,b
117.0,7.301,b
127.4,7.301,b
127.4,6.8233666,b
127.4,7.42525,b
127.4,9.805,b
130.4,6.8233666,b
130.4,7.301,b
130.4,7.42525,b
130.4,9.805,b
112.4,7.301,b
112.4,7.42525,b
112.4,9.805,b
192.2,7.301,b
192.2,7.42525,b
192.2,9.805,b
/
57.1,3.8708124,q
117.0,6.8233666,q
127.4,7.301,q
112.4,7.42525,q
192.2,9.805,q
57.1,3.8708124,b
149.7,3.8708124,b
149.7,6.8233666,b
149.7,6.737143,b
149.7,7.42525,b
154.6,7.42525,b
154.6,7.301,b
154.6,6.8233666,b
154.6,6.737143,b
117.0,6.8233666,b
117.0,6.737143,b
117.0,7.301,b
127.4,7.301,b
127.4,6.8233666,b
127.4,7.42525,b
127.4,9.805,b
130.4,6.8233666,b
130.4,7.301,b
130.4,7.42525,b
130.4,9.805,b
112.4,7.301,b
112.4,7.42525,b
112.4,9.805,b
192.2,7.301,b
192.2,7.42525,b
192.2,9.805,b
/
55.6,3.845967,q
110.62727,7.42525,q
126.57273,7.4666667,q
109.29091,6.978667,q
190.76315,9.805,q
56.02727,3.8016226,q
55.6,3.845967,b
154.45454,3.845967,b
154.45454,7.42525,b
154.45454,7.4666667,b
154.45454,6.978667,b
149.76364,6.978667,b
149.76364,7.42525,b
149.76364,3.8016226,b
110.62727,7.42525,b
110.62727,7.4666667,b
110.62727,9.805,b
130.15454,7.42525,b
130.15454,6.978667,b
130.15454,7.4666667,b
130.15454,9.805,b
126.57273,7.42525,b
126.57273,7.4666667,b
126.57273,9.805,b
126.57273,6.978667,b
109.29091,6.978667,b
109.29091,7.4666667,b
190.76315,7.42525,b
190.76315,7.4666667,b
190.76315,9.805,b
56.02727,3.8016226,b
/
14.6,1.411,q
64.1,4.1084,q
115.4,6.8233666,q
125.9,7.301,q
111.7,7.42525,q
190.3,9.805,q
14.6,1.411,b
14.6,4.1084,b
64.1,4.1084,b
64.1,1.411,b
147.3,4.1084,b
147.3,6.8233666,b
147.3,6.48,b
147.3,7.42525,b
153.3,7.42525,b
153.3,7.301,b
153.3,6.8233666,b
153.3,6.48,b
115.4,6.8233666,b
115.4,6.48,b
115.4,7.301,b
125.9,7.301,b
125.9,6.8233666,b
125.9,7.42525,b
125.9,9.805,b
128.8,6.8233666,b
128.8,7.301,b
128.8,7.42525,b
128.8,9.805,b
111.7,7.301,b
111.7,7.42525,b
111.7,9.805,b
190.3,7.301,b
190.3,7.42525,b
190.3,9.805,b
/
