HSQC
28.96	0.89
27.96	0.86
27.84	5.08
27.79	4.61
27.7	1.89
27.48	2.18
26.41	0.91
25.58	0.97
24.94	2.29
24.26	2.36
23.57	0.92
22.62	0.88
22.61	0.86
22.33	0.97
21.47	2.11
20.28	1.93
19.23	3.46
19.14	0.92
14.5	6.81
14.48	1.74
14.46	1.9
12.04	1.91
12.03	6.95
12.02	6.81
12	1.75
11.94	1.82
