HMBC
207.68	5.79
207.63	1.51
207.52	2.51
207.06	1.54
192.03	4.04
192.03	3.92
192.03	3.05
192.03	4.54
192.02	5.79
186.77	5.86
176.16	2.35
176.15	1.62
176.12	4.14
176.08	2.3
174.09	4.24
172.48	5.48
172.45	6.16
171.17	6.23
169.39	1.79
169.06	6.01
149.2	6.61
149.13	3.92
145.62	1.64
142.52	1.79
142.51	1.88
137.39	1.83
136.71	4.38
136.32	6.61
128.56	1.88
128.55	1.79
106.82	3.05
104.8	6.61
91.91	5.86
91.88	1.54
91.07	2.51
91.03	1.51
91.01	5.79
89.86	1.42
88.09	6.61
87.99	4.54
87.99	3.05
75.38	1.46
74.54	2.51
74.51	2.31
74.46	4.7
74.43	4.04
74.43	3.92
74.42	3.05
63.86	1.31
62.38	1.27
62.19	3.05
62.19	4.54
52.9	2.33
50.85	4.54
47.79	0.85
46.4	1.51
45.94	2.31
45.94	5.46
45.94	2.52
45.94	6.16
45.92	4.54
41.29	0.88
39.32	0.86
36.17	1.62
34.77	0.86
33.81	0.9
31.58	1.27
31.15	0.84
31.11	1.32
31.01	1.63
30.92	2.35
29.92	0.88
26.82	2.35
24.64	0.91
24.59	0.87
22.93	2.52
22.04	1.9
22.04	6.08
22.02	1.68
21.77	0.84
21.08	0.86
17.7	1.98
17.7	1.77
16.18	4.14
16.09	4.24
﻿HSQC
142.29	6.08
136.73	6.28
126.03	5.47
126	6.17
117.25	6.85
116.48	6.92
116.13	6.89
108.36	5.86
106.5	5.79
104.6	6.61
87.8	4.72
83.66	5.38
74.27	4.37
74.27	4.54
73.77	4.16
72	3.95
66.84	4.17
65.17	3.71
65.15	3.62
64.63	4.39
63.61	4.24
63.42	4.42
62.13	4.14
62.01	4.03
62	3.93
58.11	3.92
57.39	4.28
56.11	3.13
52.69	3.79
50.69	3.06
46.21	2.31
46.2	2.52
45.76	4.13
35.96	2.35
33.69	1.28
31.42	1.28
31.11	2.41
27.01	1.33
26.64	1.63
26.56	2.23
26.54	2.51
24.46	0.88
24.45	1.31
22.99	1.04
22.93	0.87
22.81	1.51
21.86	1.79
21.54	0.86
21.1	1.49
20.58	0.94
19.78	1.84
17.73	1.98
17.54	1.88
16.95	1.22
15.95	1.3
15.91	0.9
13.81	0.7
