/
276,1.39,27.92
277,1.28,27.92
279,1.52,22.9
280,0.99,22.78
281,0.87,22.78
282,0.75,22.78
284,1.34,18.99
285,1.04,18.99
286,0.79,18.99
287,1.29,12.34
311,1.67,69.39
312,1.15,56.93
314,0.92,56.69
319,1.36,56.66
323,1.65,46.1
324,1.29,46.1
333,1.41,40.53
335,1.53,39.86
336,0.87,39.86
337,1.27,36.34
338,0.92,36.18
349,1.64,28.07
350,0.87,28.07
351,1.39,27.92
352,1.28,27.92
354,1.52,22.9
355,0.99,22.78
356,0.87,22.78
357,0.75,22.78
359,1.34,18.99
360,1.04,18.99
361,0.79,18.99
362,1.29,12.34
366,1.26,149.31
374,1.26,112.58
377,1.25,33.85
378,1.41,23.97
379,1.25,23.97
380,1.1,23.65
395,1.68,39.55
416,1.76,15.71
427,1.43,28.52
439,1.47,39.73
440,1.6,39.57
441,1.61,33.24
443,1.03,29.03
444,1.71,21.92
446,1.6,19.34
447,1.48,19.34
487,1.67,29.18
489,1.77,26.64
492,1.42,18.48
493,1.44,15.93
499,1.25,34.06
500,1.26,24.66
/
100,6.03,49.49
101,6.03,40.49
115,6.09,178.55
116,6.1,164.03
127,6.11,113.74
128,6.28,110.66
129,5.95,110.66
139,6.1,20.02
160,6.28,138.0
161,6.14,137.97
166,5.99,137.94
170,6.14,135.97
173,6.36,132.37
174,6.0,131.37
175,6.36,130.83
176,6.14,130.78
180,6.25,130.01
184,6.13,126.69
185,6.32,126.39
186,6.03,126.39
213,6.14,12.66
214,6.36,12.3
215,6.26,12.3
217,6.23,145.23
218,6.04,135.27
222,6.04,122.92
223,6.37,122.69
225,6.24,117.53
238,6.03,56.69
240,0.54,56.69
252,6.24,45.91
253,0.54,45.91
259,0.54,40.49
272,6.03,29.23
289,0.66,12.07
290,0.4,12.07
292,6.23,145.23
293,6.04,135.27
297,6.04,122.92
298,6.37,122.69
300,6.24,117.53
313,6.03,56.69
315,0.54,56.69
327,6.24,45.91
328,0.54,45.91
334,0.54,40.49
347,6.03,29.23
364,0.66,12.07
365,0.4,12.07
402,5.93,118.18
404,6.45,75.68
417,6.08,110.52
429,6.15,138.0
431,6.37,137.25
432,6.25,132.5
434,6.15,130.95
436,6.15,126.57
438,6.35,125.02
450,5.89,128.92
456,5.95,116.33
/
61,5.04,140.68
76,5.19,114.79
77,4.87,114.79
102,5.04,40.49
219,5.06,135.27
221,4.82,134.98
226,5.2,112.44
227,4.98,112.44
228,4.89,112.44
229,4.66,112.44
268,5.05,32.07
269,4.82,32.07
294,5.06,135.27
296,4.82,134.98
301,5.2,112.44
302,4.98,112.44
303,4.89,112.44
304,4.66,112.44
343,5.05,32.07
344,4.82,32.07
406,4.75,59.29
454,4.77,118.93
455,4.95,118.92
461,4.85,72.83
497,4.67,65.38
/
36,4.03,60.21
51,3.85,157.52
92,3.98,55.85
93,3.69,55.68
120,4.07,147.18
124,4.21,129.83
134,3.92,62.37
135,4.21,62.15
136,4.35,61.4
137,4.05,61.4
391,4.03,64.44
405,3.93,63.5
407,3.76,53.88
408,3.63,53.88
409,4.21,53.38
410,3.78,53.38
420,4.07,62.37
421,4.21,61.57
460,4.09,75.68
483,3.72,32.53
/
55,5.56,148.18
68,5.56,126.88
75,5.56,117.95
85,5.7,72.11
86,5.42,72.11
88,5.56,60.21
111,5.56,21.23
452,5.73,123.94
457,5.73,115.99
/
142,9.87,160.01
150,9.87,131.37
153,9.87,126.33
157,9.87,119.51
426,9.88,51.58
/
375,0.0,112.31
/
392,3.09,59.91
/
399,8.84,135.09
