/
293,125.09,6.79
330,117.53,6.24
405,117.53,6.24
472,148.08,7.3
476,126.39,7.03
477,126.33,7.43
/
72,65.07,4.66
103,112.36,4.81
104,112.34,5.04
181,114.79,5.19
182,114.79,4.87
183,114.79,2.21
326,134.98,4.82
331,112.44,5.2
332,112.44,4.98
333,112.44,4.89
334,112.44,4.66
401,134.98,4.82
406,112.44,5.2
407,112.44,4.98
408,112.44,4.89
409,112.44,4.66
480,112.31,0.0
/
22,101.27,7.16
25,55.53,3.84
69,127.23,7.31
153,157.52,7.92
154,157.52,7.28
155,157.52,7.16
156,157.52,3.85
185,101.33,7.32
186,101.33,7.26
198,55.68,3.69
256,127.07,6.94
/
41,20.08,2.37
105,178.55,8.23
106,178.55,7.58
107,178.55,6.84
108,163.44,7.93
109,163.44,6.84
220,178.55,6.09
244,20.02,6.1
245,20.02,2.55
/
304,29.2,2.03
305,29.2,1.72
306,29.05,1.47
307,29.05,1.04
376,29.27,1.99
377,29.23,6.03
451,29.27,1.99
452,29.23,6.03
/
38,77.2,7.26
187,77.61,7.47
188,77.38,7.06
335,77.61,7.06
336,77.47,7.48
410,77.61,7.06
411,77.47,7.48
/
39,62.32,4.05
40,61.52,4.18
239,62.37,3.92
240,62.15,4.21
241,61.4,4.35
242,61.4,4.05
/
171,126.88,7.92
172,126.88,7.49
173,126.88,5.56
257,126.88,2.28
289,126.69,6.13
474,126.88,7.24
/
343,56.69,6.03
344,56.69,0.92
345,56.69,0.54
418,56.69,6.03
419,56.69,0.92
420,56.69,0.54
/
63,21.73,1.71
68,12.64,1.96
312,21.77,1.85
317,12.82,1.85
318,12.66,6.14
/
226,145.46,7.84
227,145.46,7.43
228,145.46,7.04
321,145.46,2.28
396,145.46,2.28
/
11,59.91,3.06
24,59.75,3.02
201,49.86,3.18
202,49.86,3.02
/
93,34.98,1.66
94,35.02,1.92
372,35.11,2.16
447,35.11,2.16
/
119,131.95,7.93
120,131.95,7.71
121,131.95,7.39
122,131.95,6.84
/
328,122.69,6.37
329,122.69,2.28
403,122.69,6.37
404,122.69,2.28
/
367,36.34,1.27
368,36.18,0.92
442,36.34,1.27
443,36.18,0.92
/
373,32.07,5.05
374,32.07,4.82
448,32.07,5.05
449,32.07,4.82
/
37,104.92,7.0
138,107.68,7.0
139,107.68,6.67
/
10,64.45,4.0
140,64.52,1.69
149,39.31,1.69
/
163,143.92,8.53
164,143.92,7.27
165,143.92,7.16
/
236,105.35,6.86
237,105.3,7.21
238,105.25,7.64
/
247,160.01,9.87
248,160.01,7.39
249,160.01,2.28
/
56,124.86,6.64
57,124.82,6.34
/
134,123.83,7.43
135,123.83,6.84
/
161,147.77,8.72
162,147.58,8.35
/
213,27.2,2.22
214,27.2,2.03
/
232,113.74,6.11
478,113.74,7.26
/
253,131.68,6.94
254,131.55,7.4
/
310,22.0,1.6
311,21.93,2.03
/
322,145.23,6.23
397,145.23,6.23
/
327,122.92,6.04
402,122.92,6.04
/
359,40.81,1.86
434,40.81,1.86
/
375,29.42,2.95
450,29.42,2.95
/
9,107.19,6.82
/
21,114.43,5.02
/
44,119.05,6.92
/
47,15.01,2.25
/
64,20.67,1.97
/
71,76.93,7.26
/
75,24.34,1.25
/
76,122.38,6.23
/
77,117.37,6.03
/
102,69.14,3.94
/
184,101.51,7.0
/
197,55.85,3.98
/
199,50.47,3.32
/
225,147.18,4.07
/
235,110.21,2.41
/
243,20.39,2.28
/
246,196.83,7.39
/
250,138.17,2.28
/
259,120.08,6.94
/
263,28.52,1.46
/
264,14.72,7.39
/
273,136.66,6.63
/
274,136.4,1.98
/
275,135.97,6.14
/
276,132.59,1.99
/
299,34.02,1.61
/
316,12.89,2.1
/
471,149.31,1.26
/
475,126.62,7.3
/
479,112.58,1.26
