/
332,38.28,3.05
333,38.26,3.07
334,38.25,3.19
335,38.24,3.04
336,38.21,3.03
/
446,19.68,1.16
447,19.61,-0.58
448,19.6,1.01
449,19.59,3.66
450,19.58,3.65
451,19.58,1.16
452,19.58,2.93
453,19.58,1.18
454,19.58,1.19
455,19.57,1.2
456,19.54,-0.57
/
285,53.42,3.76
286,53.4,3.79
287,53.4,1.48
288,53.39,3.8
289,53.39,3.77
290,53.37,3.78
414,24.11,1.49
415,24.11,1.48
416,24.09,1.44
417,23.97,1.39
/
301,46.68,1.71
309,42.6,1.74
310,42.59,1.72
311,42.57,1.69
312,42.57,1.68
313,42.57,1.66
390,26.87,1.93
391,26.81,1.71
392,26.71,1.66
/
46,79.78,4.35
178,64.7,3.63
179,64.69,3.71
180,64.59,3.62
181,64.57,3.61
182,64.57,3.73
183,64.51,3.75
276,56.44,4.36
277,56.31,3.73
/
198,63.3,3.59
199,63.25,3.6
200,63.25,3.61
201,63.13,3.85
250,59.26,3.84
251,59.18,3.65
252,59.15,3.67
/
52,77.31,3.79
53,77.29,3.76
54,77.17,3.27
58,76.67,3.77
59,76.66,3.78
60,76.66,3.79
278,56.06,3.26
/
13,133.46,7.19
14,133.46,6.89
15,133.28,7.12
26,122.14,7.2
30,118.59,7.2
31,118.59,6.89
/
18,131.81,7.42
19,131.7,7.38
20,131.42,7.37
21,130.36,7.37
22,130.25,7.42
/
55,77.03,3.25
56,76.97,3.24
57,76.93,3.22
307,43.35,1.59
308,43.3,3.24
/
98,72.5,3.77
99,72.5,3.79
100,72.49,3.78
101,72.41,3.4
102,72.4,3.41
/
224,61.15,4.19
225,61.15,4.17
226,61.15,4.16
260,57.88,3.66
261,57.74,4.16
/
262,57.57,4.18
263,57.48,3.74
264,57.47,3.75
265,57.45,3.76
266,57.42,3.65
/
16,132.04,7.32
17,131.97,7.26
24,127.86,7.32
29,120.15,7.26
/
7,146.25,7.53
8,146.22,7.52
33,114.7,7.53
34,114.7,7.54
/
141,67.15,3.64
142,67.12,3.54
143,67.06,3.53
144,67.05,3.51
/
194,63.71,3.89
195,63.68,3.9
196,63.56,3.74
197,63.53,3.56
/
45,88.61,4.29
217,62.48,3.66
218,62.43,3.67
219,62.36,4.28
/
220,61.36,3.69
221,61.34,3.66
222,61.34,3.67
223,61.29,3.65
/
227,60.7,3.6
228,60.69,3.54
229,60.55,3.56
230,60.52,3.57
/
243,60.04,3.89
244,60.04,3.69
245,60.03,3.74
246,60.0,3.75
/
82,73.86,3.57
83,73.82,3.8
84,73.79,3.79
/
267,57.18,3.55
268,57.14,3.78
269,57.13,3.56
/
375,29.35,3.28
376,29.33,3.31
377,29.16,1.7
/
431,21.36,0.92
432,21.32,0.93
433,21.18,0.95
/
465,17.51,0.93
466,17.51,0.95
467,17.39,1.0
/
468,17.25,1.17
469,17.21,1.18
470,17.2,1.19
/
10,143.37,8.34
12,137.65,8.33
/
27,121.17,7.74
28,121.16,7.72
/
35,105.86,5.05
36,105.82,4.98
/
40,102.66,4.88
41,102.54,4.73
/
231,60.49,3.55
232,60.45,3.58
/
247,59.76,3.71
248,59.75,3.7
/
283,54.18,4.0
284,54.18,4.0
/
366,31.53,2.64
367,31.52,2.65
/
401,25.86,1.92
402,25.81,1.93
/
421,23.07,1.34
422,22.97,2.12
/
423,22.31,1.32
424,22.27,1.33
/
429,21.62,1.21
430,21.49,1.39
/
442,20.37,0.95
443,20.27,0.93
/
444,20.15,1.33
445,20.12,1.34
/
462,18.54,1.19
463,18.48,1.18
/
476,8.8,8.45
477,8.8,8.45
/
479,0.0,0.0
480,0.0,0.01
/
0,158.02,4.83
/
4,155.26,8.27
/
9,144.16,8.2
/
11,140.63,8.0
/
23,129.6,7.3
/
25,124.81,7.28
/
32,118.18,6.85
/
37,105.51,5.08
/
38,104.87,5.16
/
39,103.77,5.8
/
42,98.7,4.64
/
43,94.89,5.23
/
44,91.04,6.07
/
116,69.91,3.65
/
155,65.97,3.72
/
216,62.86,3.57
/
249,59.51,4.38
/
270,56.91,4.01
/
279,55.67,3.67
/
306,44.33,3.56
/
352,33.8,2.37
/
384,27.6,2.15
/
461,18.96,1.47
/
471,16.68,2.13
/
472,14.63,1.18
/
473,13.81,0.93
/
474,12.83,0.87
/
475,10.98,1.18
/
478,0.84,1.92
