HSQC
145.1	8.33
144.35	7.67
143.65	7.95
140.86	7.74
140.8	7.14
140.67	8.07
139.05	8.26
138.71	7.93
138.23	8.42
134.8	7.84
134.8	7.55
134.74	7.63
132.7	7.29
132.59	7.48
131.95	7.42
131.89	7.36
131.59	7.41
131.59	7.36
131.48	7.64
131.45	7.84
131.45	7.55
129.97	7.42
129.91	7.36
129.75	7.84
129.75	7.55
129.74	7.64
126.08	8.07
126.08	6.94
126	7.14
124.74	7.32
123.85	7.2
123.1	7.11
122.46	7.04
121.95	7.2
120.02	7.51
119.8	7.11
118.1	7.17
118.04	6.87
115.89	7.81
114.72	7.7
105.53	4.46
105.53	3.95
105.53	3.7
105.53	3.56
98.6	3.73
98.48	3.66
98.48	3.63
98.48	3.31
94.81	5.24
94.75	5.42
94.58	5.23
94.24	3.75
81.67	4.29
81.14	3.85
81.05	3.66
77.98	3.73
77.48	3.66
77.09	3.66
76.65	3.66
76.61	3.31
76.55	4.34
76.38	4.11
76.35	4.03
76.35	3.36
76.25	2.99
76.08	3.97
76.05	4.29
75.35	3.94
75.32	3.68
75.32	3.56
75.28	4.46
75.28	3.49
74.72	3.68
74.69	3.79
74.61	3.52
74.45	3.62
74.42	3.72
74.35	3.66
74.29	4.25
74.18	3.66
74.15	3.96
73.78	3.84
73.72	3.69
73.72	3.56
73.69	4.46
73.65	4.15
73.65	3.76
73.19	3.67
73.09	4.11
73.02	3.94
72.79	3.6
72.36	3.9
72.19	3.71
72.02	3.91
72.02	3.7
71.99	3.87
71.96	3.8
71.89	4.01
71.32	3.68
71.29	4.46
71.29	3.95
70.69	1.15
70.36	3.8
70.26	3.52
69.31	3.54
69.31	1.15
69.1	3.74
68.75	1.34
66.76	3.6
66.69	3.57
66.05	3.59
66.02	4.01
65.92	3.87
65.92	3.8
65.85	3.69
65.72	3.65
65.42	3.68
65.35	3.78
65.35	3.64
65.13	3.82
65.09	3.89
64.65	4.11
64.65	3.96
64.65	3.66
64.25	3.75
64.22	4.16
64.12	4.11
64.09	3.69
63.96	3.95
63.72	3.78
63.13	1.64
63.1	3.85
62.86	3.97
62.86	3.66
62.83	3.82
62.83	3.62
62.65	3.88
62.19	3.27
60.46	3.16
60.43	3.83
60.03	3.94
59.14	3.85
59.07	4.06
59.06	3.68
59.06	3.51
59.03	3.05
57.57	3.66
57.43	4
57	3.78
57	2.45
56.6	3.24
56.54	3.94
56.5	3.58
56.47	3.19
56.07	3.26
56.05	3.97
55.51	3.12
54.94	3.26
54.74	3.31
54.47	3.24
54.14	4.01
53.36	1.48
52.11	2.37
50.27	3.43
50.27	3.27
47.67	2.68
47.67	2.55
47.34	3.8
46.54	3.97
46.54	3.73
46.14	3.45
46.14	3.12
46.08	3.77
45.37	2.88
45.26	1.2
45.01	3.66
44.28	3.56
44.18	3.16
44.14	3.84
42.45	3.85
41.22	3.64
40.32	2.46
40.26	3.02
40.26	2.18
39.62	2.74
39.59	3.04
38.55	3.24
38.52	2.69
38.22	3.43
37.32	2.72
36.76	2.41
36.16	3.71
35.96	3.94
35.26	3.74
35.07	3.78
34.76	3.24
34.76	2.69
34.73	3.47
34.67	3.74
34.62	3.66
34.36	2.28
33.57	2.46
33.52	2.14
32.93	2.34
32.93	2.02
32.92	1.25
32.9	2.74
32.89	1.81
32.89	1.46
32.86	4.06
32.86	3.05
32.83	2.88
32.33	2.41
32.23	2.9
31.01	3.1
30.8	3.45
30.68	1.27
30.5	3.29
30.5	3.24
30.44	3.17
30.37	2.27
30.27	3.34
30.21	3.29
30.04	2.84
29.94	3.22
29.91	3.31
29.78	3.8
29.46	1.36
28.97	2.13
28.94	2.45
28.64	3.23
27.55	3.98
27.55	3.95
27.55	3.32
27.55	3.25
25.14	1.66
24.74	2.03
24.6	1.24
24.48	2.18
22.55	2.35
22.15	1.34
22.01	1.16
21.3	1.24
20.87	1.2
20.7	1.15
18.92	1.48
15.86	0.87
HMBC
184.39	1.2
184.23	2.7
184.15	3.45
182.53	3.95
181.6	3.13
181.19	2.27
180.9	4.1
178.56	1.49
178.31	2.18
177.63	2.05
176.86	3.66
176.78	3.78
176.78	1.98
176.45	4.01
176.45	3.99
176.45	2.06
176.04	3.22
173.25	7.84
171.83	4.11
168.11	7.68
160.83	3.3
159.98	3.33
158.72	3.01
157.87	3.29
156.17	3.34
155.76	3.32
155.51	7.68
146.43	3.94
