41.902016,2.8202052,q
70.5649,3.915746,q
49.229362,3.430339,q
79.82693,5.0276895,q
70.469765,5.3671236,q
36.808296,2.2148187,q
102.16597,5.695623,q
22.640383,1.53,q
13.302684,1.6523424,q
58.535114,3.191246,q
13.4,1.3945215,q
121.522415,5.9602118,q
14.491849,1.1810488,q
41.902016,3.430339,b
41.902016,5.695623,b
70.5649,1.1810488,b
70.5649,5.0276895,b
49.229362,2.8202052,b
49.229362,5.3671236,b
49.229362,5.9602118,b
79.82693,3.915746,b
79.82693,2.2148187,b
70.469765,3.430339,b
36.808296,5.0276895,b
36.808296,1.53,b
89.21063,5.3671236,b
89.21063,5.695623,b
206.95642,2.2148187,b
206.95642,1.53,b
102.16597,2.8202052,b
193.33292,3.915746,b
193.33292,1.1810488,b
22.640383,2.2148187,b
169.7109,5.3671236,b
169.7109,1.6523424,b
169.7109,3.191246,b
58.897907,1.3945215,b
58.897907,3.191246,b
13.302684,3.191246,b
58.535114,1.6523424,b
169.70499,5.0276895,b
169.70499,3.430339,b
169.70499,5.9602118,b
135.75943,3.915746,b
135.75943,5.0276895,b
121.522415,3.430339,b
14.491849,3.915746,b
/
130.56699,5.9352407,q
46.50715,3.9899254,q
82.175095,4.7807302,q
69.811386,5.405231,q
36.652294,2.2845447,q
101.36996,5.72,q
22.969593,1.53,q
123.57693,6.16,q
67.16754,4.56,q
22.067,2.76,q
119.89563,5.828025,q
12.706219,1.9961487,q
131.79228,3.9899254,b
131.79228,5.72,b
130.56699,1.9961487,b
130.56699,4.7807302,b
46.50715,5.405231,b
46.50715,5.828025,b
82.175095,5.9352407,b
82.175095,2.2845447,b
69.811386,3.9899254,b
36.652294,4.7807302,b
36.652294,1.53,b
89.61565,5.405231,b
89.61565,5.72,b
206.89922,2.2845447,b
206.89922,1.53,b
181.76872,5.9352407,b
181.76872,1.9961487,b
22.969593,2.2845447,b
164.71721,5.405231,b
164.71721,6.16,b
164.71721,4.56,b
143.8371,2.76,b
123.57693,4.56,b
67.16754,6.16,b
169.29343,4.7807302,b
169.29343,3.9899254,b
169.29343,5.828025,b
138.48471,5.9352407,b
138.48471,4.7807302,b
119.89563,3.9899254,b
12.706219,5.9352407,b
/
130.56815,5.9355893,q
46.515087,3.9888656,q
82.188354,4.7800903,q
69.78158,5.413411,q
36.694054,2.2838898,q
101.37007,5.72,q
22.971455,1.53,q
141.7,6.96,q
15.9,1.92,q
64.9,4.21,q
119.89561,5.827975,q
12.706237,1.9962387,q
131.79245,3.9888656,b
131.79245,5.72,b
130.56815,1.9962387,b
130.56815,4.7800903,b
46.515087,5.413411,b
46.515087,5.827975,b
82.188354,5.9355893,b
82.188354,2.2838898,b
69.78158,3.9888656,b
36.694054,4.7800903,b
36.694054,1.53,b
89.61743,5.413411,b
89.61743,5.72,b
206.89932,2.2838898,b
206.89932,1.53,b
181.76865,5.9355893,b
181.76865,1.9962387,b
22.971455,2.2838898,b
166.08817,5.413411,b
166.08817,6.96,b
166.08817,4.21,b
131.67732,1.92,b
141.7,4.21,b
64.9,6.96,b
169.29391,4.7800903,b
169.29391,3.9888656,b
169.29391,5.827975,b
138.48544,5.9355893,b
138.48544,4.7800903,b
119.89561,3.9888656,b
12.706237,5.9355893,b
/
135.1,6.01,q
81.7,5.3,q
51.2,3.71,q
73.0,4.53,q
44.0,2.39,q
104.7,5.72,q
20.7,1.53,q
138.2,6.08,q
15.482,1.89,q
20.1,1.78,q
124.45,5.83,q
20.4,2.08,q
130.3,5.3,b
130.3,5.72,b
135.1,2.08,b
135.1,3.71,b
81.7,4.53,b
51.2,6.01,b
51.2,2.39,b
51.2,5.83,b
73.0,5.3,b
44.0,3.71,b
44.0,1.53,b
89.7,4.53,b
89.7,5.72,b
204.9,2.39,b
204.9,1.53,b
186.9,6.01,b
186.9,2.08,b
20.7,2.39,b
167.2,4.53,b
167.2,6.08,b
167.2,1.78,b
126.4,1.89,b
138.2,1.78,b
20.1,6.08,b
133.7,5.3,b
133.7,4.53,b
124.45,3.71,b
168.9,3.71,b
168.9,5.83,b
168.9,5.3,b
20.4,6.01,b
/
124.582436,5.4469533,q
76.62901,5.395,q
50.784637,3.405,q
69.075714,5.392009,q
36.46048,2.0619671,q
74.38899,4.4715285,q
38.16431,2.3962646,q
81.03526,4.897375,q
64.89583,3.753038,q
138.2,6.08,q
15.482,1.89,q
20.1,1.78,q
124.45,5.83,q
14.754242,2.174,q
142.3583,5.395,b
142.3583,2.3962646,b
124.582436,4.897375,b
124.582436,2.174,b
124.582436,3.405,b
76.62901,5.392009,b
50.784637,5.4469533,b
50.784637,2.0619671,b
50.784637,5.83,b
69.075714,5.395,b
36.46048,3.405,b
36.46048,4.4715285,b
36.46048,3.753038,b
86.34758,5.392009,b
86.34758,2.3962646,b
86.34758,4.897375,b
74.38899,2.0619671,b
74.38899,3.753038,b
74.38899,4.897375,b
81.03526,4.4715285,b
81.03526,5.4469533,b
81.03526,2.174,b
